created_at,text,screen_name,source,location,followers_count,friends_count,retweet_count,language,sentiment_polarity
Tue May 01 02:08:31 +0000 2018, bRT @OrozuCoin: Discover what Orozu has to offer! Watch this video on how easy it is to get started with Orozu https://t.co/3ftdnz2Yyp \\n#Oro, franky4perez, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,2769,3879,0, en, Positive
Tue May 01 02:08:32 +0000 2018, bRT @bethereumteam: Many of you already correctly guessed what\s coming in the next days! \\nMore hints will be posted in our #Telegram group, shohel08, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,10,9,0, en, Positive
Tue May 01 02:08:33 +0000 2018, bRT @UserExperienceU: #Global #Digital #Consultancy Start-up Pt2 #Adjusted #Governance #Magic #Bullet #Futurist #IoT #BlockChain #Agile #Dev, leia8fkfaqtxrp, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,1,49,0, en, Neutral
Tue May 01 02:08:35 +0000 2018, bRT @RandolphMlny: #Bitcoin #Satoshi #Earn_Money #cryptocurrency #blockchain #Airdrop\\nNew Airdrop #ECN \\n\\nEthernet Cash Token Get 9999 #ECN, RandolphMlny, <a href=https://mobile.twitter.com rel=nofollow>Mobile Web (M2)</a>, 0xbE6cb25854073B6f2efcCE48A74E110Ae5ac87f1,519,248,0, en, Neutral
Tue May 01 02:08:35 +0000 2018, bRT @aelfblockchain: #7DaysLeft  Joining hands with our partners to bring innovation to businesses through blockchain #aelf https://t.co/na, razy_rany, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, 0xC4240904cB9f6a3831e816d1288Cf0256B3f7ec0,715,861,0, en, Neutral
Tue May 01 02:08:35 +0000 2018, bRT @DiroLabs: How do we secure our identity in a digital world? BlockChain Technology.\\n\\nhttps://t.co/fXsT7DI3hu\\n\\n#Diro #Blockchain #Crypto, umar11pk, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,1736,668,0, en, Positive
Tue May 01 02:08:36 +0000 2018, bRT @investaco_uk: Join our presale whitelist for exclusive access to INV discounts and updates! https://t.co/i2QdNWOint\\n\\n#investa #bitcoin, coinwrold, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, United States,5317,5824,0, en, Neutral
Tue May 01 02:08:36 +0000 2018, bRT @UserExperienceU: #Getting into #User #Experience Part 2 #Futurist #IoT #BlockChain #Agile #DevOps  https://t.co/wxMdKo5rat https://t.co, g5DyBuDIwoPpteW, <a href=https://mobile.twitter.com rel=nofollow>Twitter Lite</a>, ,0,32,0, en, Neutral
Tue May 01 02:08:38 +0000 2018, bGreat News! @ElectracoinECA \\n\\n#ECA on the come-up...don\t miss this opportunity- Very strong community behind this https://t.co/XwjKWLWyN2, XVG_Milli, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, Cosmos ���� ��,100,90,0, en, Positive
Tue May 01 02:08:39 +0000 2018, bRT @UserExperienceU: #Getting into #User #Experience Part 2 #Futurist #IoT #BlockChain #Agile #DevOps  https://t.co/wxMdKo5rat https://t.co, 90ifnr0QYzaveDk, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,0,42,0, en, Neutral
Tue May 01 02:08:42 +0000 2018, bVEX app features an integration with selected cryptoexchanges in order\\nto allow users to directly trade their VEX t https://t.co/4ke8SXyKtk, Tuban_Trader, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,1148,3798,0, id, Positive
Tue May 01 02:08:43 +0000 2018, bRT @UserExperienceU: #Getting into #User #Experience Part 2 #Futurist #IoT #BlockChain #Agile #DevOps  https://t.co/wxMdKo5rat https://t.co, cmzwfrivw1670, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,64,0, en, Neutral
Tue May 01 02:08:44 +0000 2018, bRT @aelfblockchain: Our CEO Ma Haobo gave a speech on World Blockchain Conference 3AM Summit #aelfgoeseverywhere https://t.co/KNOkW4gwuj, razy_rany, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, 0xC4240904cB9f6a3831e816d1288Cf0256B3f7ec0,715,861,0, en, Neutral
Tue May 01 02:08:44 +0000 2018, b@bethereumteam  Bethereum is an innovative social betting solution built on blockchain technology., shohel08, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,10,9,0, en, Positive
Tue May 01 02:08:45 +0000 2018, b#Nuggets #blockchain \\nNUGGETS ENABLES PEOPLE TO TAKE BACK CONTROL OF THEIR DATA\\nhttps://t.co/qOq0zgaamd, bhavyak72, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,3187,4130,0, en, Neutral
Tue May 01 02:08:46 +0000 2018, bRT @CoinMetro: #follow us today: https://t.co/4wq3nxOKys  get the password from inside the group and join our #CoinMetro #Airdrop Reloaded!, arcucufo1972, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,572,811,0, ru, Neutral
Tue May 01 02:08:46 +0000 2018, bRT @CoinAirdropsAll: #Bitcoin #Satoshi #Earn_Money #cryptocurrency #blockchain #Airdrop\\nNew Airdrop #XRiba \\n\\nXRiba is airdropping free #XR, CoinAirdropsAll, <a href=https://mobile.twitter.com rel=nofollow>Mobile Web (M2)</a>, Blockchain,142,116,0, en, Positive
Tue May 01 02:08:46 +0000 2018, bRT @obizcoin: Want to chat with the whole OBIZCOIN Team? Check us out on our Telegram Group at https://t.co/i0fwtSylqR\\n#Token #Bitcoin #Cry, depongaja, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,1081,3624,0, id, Positive
Tue May 01 02:08:47 +0000 2018, bRT @airdrop90: #token #bounty #ico #airdrop #freecoin #erc20 #decentralized #blockchain #crypto #cryptocurrency #Altcoin #digitalCurrency #, demochozui, <a href=https://apps.twitter.com/app/new rel=nofollow>for bot nakk</a>, ,1315,4931,0, en, Neutral
Tue May 01 02:08:49 +0000 2018, bRT @obizcoin: Just a reminder that US residents are able to participate in our ICO.\\n#Token #Bitcoin #Cryptocurrency #Investment #TokenSale, depongaja, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,1081,3624,0, id, Positive
Tue May 01 02:08:49 +0000 2018, bSerious and carefully thought out attitude to the project is the key to success. Invest and you will not be disappo https://t.co/Wm8ZnxP43N, harsharrck, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, 0x7c41c4701b7DC00C3Cb4bE525cB2,4934,5018,0, en, Negative
Tue May 01 02:08:50 +0000 2018, bHow #SMARTRealty is Using the Blockchain to Solve Real Estate https://t.co/8s0D0kUXzy\\n#ICO #Blockchain https://t.co/qWjerKtzAL, Bubrang3, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, Indonesia,2571,3216,0, id, Positive
Tue May 01 02:08:50 +0000 2018, bRT @InvestInBrokers: @InvestInBrokers has partnered up with @LDJCapital . Stay tuned for more details on this exciting development.\\n\\n#crypt, profiterolehumd, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,582,497,0, ru, Positive
Tue May 01 02:08:51 +0000 2018, bRT @UserExperienceU: #IoT #Ecosystems require #Ontologies of your #Products and #Services #Futurist #IoT #BlockChain #Agile #DevOps  https:, bernas2308, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,0,0, th, Neutral
Tue May 01 02:08:52 +0000 2018, bRT @Alt_Estate: The #blockchain throws the doors wide open with possibilities in #realestate from real-time ledgers to full-on shared datab, ezheviktoria, <a href=https://apps.twitter.com/app/new rel=nofollow>VictoriaVictoriaVictoria</a>, ����������,5127,950,0, ru, Negative
Tue May 01 02:08:52 +0000 2018, bCertainly an interesting project to look into #REPOCOIN https://t.co/UKXSE233Pc, CryptoRookie17, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,40,95,0, en, Positive
Tue May 01 02:08:53 +0000 2018, bRT @eGoldgg: You gotta check THIS out!\\nhttps://t.co/Pnx2KuozNw - the perfect place for crypto betting! \\nHuge bonuses \\nMystery Jackpot\\nU, lolliespractica, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,528,859,0, ru, Positive
Tue May 01 02:08:53 +0000 2018, bRT @UserExperienceU: #Getting into #User #Experience Part 2 #Futurist #IoT #BlockChain #Agile #DevOps  https://t.co/wxMdKo5rat https://t.co, ia2gUXgnAIguuLn, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,0,49,0, en, Neutral
Tue May 01 02:08:56 +0000 2018, bRT @NEMofficial: ICYMI: #D2GO is set to utilize #NEM Blockchain in order to democratize the use and collection of mobile location data for, garagarapon21, <a href=http://twitter.com/download/iphone rel=nofollow>Twitter for iPhone</a>, Fukuoka Japan,449,341,0, ja, Neutral
Tue May 01 02:08:57 +0000 2018, bRT @PayPiePlatform: It\s official! PayPie Launches Its Live Beta With @QuickBooks Online Integration! Live now at https://t.co/6kafSeRdy5, 1989Archi, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,55,304,0, en, Positive
Tue May 01 02:08:57 +0000 2018, bRT @SpindleZone: As seen on @CryptovestMedia: Bringing Investment to the Individual with #SPINDLE. The Wild West feel of the [crypto] ma, EgitoShintaro, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,7444,8025,0, id, Positive
Tue May 01 02:09:00 +0000 2018, bLaser Network: Blockchain Without Borders https://t.co/z1mMnJHpnL, CoinLook, <a href=http://bufferapp.com rel=nofollow>Buffer</a>, USA,21095,13174,0, en, Neutral
Tue May 01 02:09:01 +0000 2018, bRT @murthaburke: Get Healthy With Some Coconut Based Oils! \\nhttps://t.co/Aov8NdtxYS \\n#blockchain #cryptocurrency #crypto #ethereum #trapadr, hllsuuwd5085id, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,0,0,0, en, Positive
Tue May 01 02:09:01 +0000 2018, bRT @apollochain: Prototype is very much like a fun-tech gadget. We will continue working on it to make it more user friendly and efficient., Lyhoa2007, <a href=https://mobile.twitter.com rel=nofollow>Twitter Lite</a>, ,8,68,0, vi, Positive
Tue May 01 02:09:02 +0000 2018, bRT @tokennewshk: MBK to Launch ICO Consulting Business\\nhttps://t.co/tPx0ZE4a72\\nICO Consulting via New Subsidiary\\nIssuing MBK Coin for ICO, tokennewshk, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,143,1,0, en, Positive
Tue May 01 02:09:04 +0000 2018, bRT @nauticusen: ASIC (Australian Securities and Investments) must be focused on both protecting Australian consumers and facilitating inno, pr_linh, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,3168,4667,0, vi, Neutral
Tue May 01 02:09:05 +0000 2018, bRT @BTF_PROJECT: The time is running out to get BTF with 100% bonus. Only 4 more days left! Buy 1 BTF and get 1 BTF free. \\n\\nhttps://t.co, EEliwan, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, Rio de Janeiro,5974,4411,0, pt, Positive
Tue May 01 02:09:07 +0000 2018, bRT @AXenS_io: @AXenS_io is in the top 3 of @TrackICO polling of #ico  for the week with a rating of 5/5. #presale currently live. #crowdsal, justbeenpaidin, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, Jakarta Capital Region,3625,3178,0, en, Positive
Tue May 01 02:09:08 +0000 2018, bRT @LoyakkVega: Blockchain Venture Summit - Salim - Why does Loyakk want a blockchain solution? - https://t.co/ylW1a0oU9T https://t.co/6ef5, ezheviktoria, <a href=https://apps.twitter.com/app/new rel=nofollow>VictoriaVictoriaVictoria</a>, ����������,5127,950,0, ru, Neutral
Tue May 01 02:09:09 +0000 2018, bRT @koinexindia: We are launching @OntologyNetwork ($ONT) on Koinex! Deposits are now LIVE. Stay tuned for an update on trading. \\n#WhatsNex, vinod5473, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, India,119,611,0, en, Positive
Tue May 01 02:09:09 +0000 2018, bRT @murthaburke: Get Healthy With Some Coconut Based Oils! \\nhttps://t.co/Aov8NdtxYS \\n#blockchain #cryptocurrency #crypto #ethereum #trapadr, OcDXzDa9ECoKn9N, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,21,0, en, Positive
Tue May 01 02:09:10 +0000 2018, b#Bitnation It is fully based on the blockchain technology. It was created by a team of experienced developers and m https://t.co/ngaSVaSrm3, tamuraBIT, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,2424,2336,0, id, Positive
Tue May 01 02:09:10 +0000 2018, bRT @DeepAeroDrones: The Morton County Sheriffs Department Will Have Eagle Eyed Vision Via Drones. See More @ https://t.co/iWBCVoC5ta\\n#DEEP, hellototrump, <a href=http://twitter.com/download/iphone rel=nofollow>Twitter for iPhone</a>, ,1633,4998,0, en, Positive
Tue May 01 02:09:10 +0000 2018, bRT @UserExperienceU: #UbiNET Inc. expands into Florida to deliver #UbiNETPlatform #Futurist #IoT #BlockChain #Agile #DevOps  https://t.co/P, cmzwfrivw1670, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,64,0, en, Neutral
Tue May 01 02:09:11 +0000 2018, bRT @UserExperienceU: #IoT #Ecosystems require #Ontologies of your #Products and #Services #Futurist #IoT #BlockChain #Agile #DevOps  https:, OWR0Do1ntikt4wh, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,0,49,0, en, Neutral
Tue May 01 02:09:11 +0000 2018, bRT @ssothealth: @ssothealth\s TELEGRAM GROUP - The Largest Group for healthcare in the World!\\nhttps://t.co/VjBRr8Vwsz https://t.co/adu7xg2s, Plancrypto2, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,3936,4202,0, en, Neutral
Tue May 01 02:09:12 +0000 2018, bRT @UserExperienceU: #IoT #Ecosystems require #Ontologies of your #Products and #Services #Futurist #IoT #BlockChain #Agile #DevOps  https:, Zeq6W5Ofav3yYwn, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,49,0, en, Neutral
Tue May 01 02:09:12 +0000 2018, bRT @CoinTourICO: How do you relate to ethereum smart-contracts?\\n#CoinTour #blockchain #travelling #vacation #holidays #trip #journey #innov, Najnin6510, <a href=https://mobile.twitter.com rel=nofollow>Twitter Lite</a>, ,3488,4989,0, en-gb, Neutral
Tue May 01 02:09:13 +0000 2018, bRT @WealthE_Coin: New to the whole ICO thing?  Here is some info about what you need to know! #ICOs #Bitcoin #Blockchain #WealthMigrate #We, akilaayesh, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,5051,4632,0, en, Positive
Tue May 01 02:09:17 +0000 2018, bRT @murthaburke: Get Healthy With Some Coconut Based Oils! \\nhttps://t.co/Aov8NdtxYS \\n#blockchain #cryptocurrency #crypto #ethereum #trapadr, nqvcheemyqp8711, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,0,0,0, en, Positive
Tue May 01 02:09:19 +0000 2018, bRT @tonyhaze11: #AIRDROPNEOCHAIN\\n\\nNEOChain Airdrop\\n\\nhttps://t.co/tOGM4uK1hw\\n\\n500 Neochain Tokens\\n\\nhttps://t.co/tOGM4uK1hw\\n\\n#Airdr, bucurtraian1, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, Cyprus,1369,4991,0, en, Neutral
Tue May 01 02:09:19 +0000 2018, bRT @DICEGAMEteam: No RNGthe most killing feature of our DICEGAME Platform.\\n\\nRead more: https://t.co/j6HJOmIKxe\\n\\n#dicegame #rng #blockcha, harun_batt, <a href=https://mobile.twitter.com rel=nofollow>Twitter Lite</a>, ,2148,3722,0, en, Positive
Tue May 01 02:09:19 +0000 2018, bRT @BlockClick: Congratulations! https://t.co/IecmSZk89d, zhuk4830_pavel, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,3,86,0, en, Neutral
Tue May 01 02:14:15 +0000 2018, bRT @justinsuntron: BitcoinWorld will be running for #TronSR! @bitcoinworldinc is a blockchain-based Internet finance company that provides, cheyenneducke15, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,30,0, en, Neutral
Tue May 01 02:14:15 +0000 2018, bRT @mania_ico: Qtum Partners with BINGO&amp;Mithril \\nhttps://t.co/6lhh8JWedh\\nhttps://t.co/hmGLLhcaTL in gaming space\\nMithril in social media, mania_ico, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,1652,5000,0, en, Positive
Tue May 01 02:14:16 +0000 2018, bRT @justinsuntron: Livestream with Taiwan legislator and #blockchain advocate Jason Hsu @augama will take place tonight at 9pm PST. Link co, deedracarmine3, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,30,0, en, Neutral
Tue May 01 02:14:18 +0000 2018, bMercuryFX Confirms xRapid and XRP Trials Have Been Successful \\nhttps://t.co/7Jsk6xdNyi \\n#newsoftheweek #Bitcoin https://t.co/V2K1VNVgi4, DaryaCrypta, <a href=https://ifttt.com rel=nofollow>IFTTT</a>, ,2055,6,0, en, Positive
Tue May 01 02:14:18 +0000 2018, bAdvertising Bans Are the Best Thing Thats Happened to ICOs \\nhttps://t.co/8iIFOGEb1W \\n#newsoftheweek #Bitcoin https://t.co/1DZhEUrmE1, DaryaCrypta, <a href=https://ifttt.com rel=nofollow>IFTTT</a>, ,2055,6,0, en, Positive
Tue May 01 02:14:20 +0000 2018, bRT @ProjectShivom: Project Shivom partners with @SimplyVitalHQ to advance the formation of a Global Healthcare Blockchain Alliance.The part, jocularconferen, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,549,485,0, ru, Neutral
Tue May 01 02:14:22 +0000 2018, bRT @CoinFM: Japans FSA Is Pressuring Exchanges to Drop Cryptocurrencies Favoured by Criminals #cryptocurrency #blockchain #ICO #news https, christie907fp, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,16,0, zh-tw, Neutral
Tue May 01 02:14:25 +0000 2018, bRT @Six38ppn1: PROPERTIES OF BLOCKCHAIN 2:https://t.co/gisvZQ0RX5, Ghulamn48020354, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,9,104,0, en, Neutral
Tue May 01 02:14:26 +0000 2018, bIndian Exchange Postpones Repaying Stolen Bitcoins  No Permission From Authorities https://t.co/znqEcdbdbR https://t.co/yyjANCVh6R, darrendeath, <a href=https://ifttt.com rel=nofollow>IFTTT</a>, Washington DC,5384,3569,0, en, Neutral
Tue May 01 02:14:30 +0000 2018, bRT @EuropeanCryptoB: ECB team is happy to be at the #CryptoMondayParis in Paris tonight.  lets build together the crypto bank of the futur, Plancrypto2, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,3936,4202,0, en, Positive
Tue May 01 02:14:30 +0000 2018, bRT @BenjaminGu4: USTC alumni in Chinese blockchain industry. https://t.co/Zv8SjvwSUA, flossedtolens, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ������������,529,647,0, ru, Neutral
